track_genre,popularity
synth-pop,1
synth-pop,1
synth-pop,1
synth-pop,1
synth-pop,1
synth-pop,0
synth-pop,2
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,1
synth-pop,1
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,1
synth-pop,1
synth-pop,2
synth-pop,2
synth-pop,1
synth-pop,2
synth-pop,1
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,1
synth-pop,0
synth-pop,68
synth-pop,52
synth-pop,65
synth-pop,68
synth-pop,37
synth-pop,47
synth-pop,73
synth-pop,61
synth-pop,65
synth-pop,63
synth-pop,61
synth-pop,63
synth-pop,66
synth-pop,63
synth-pop,60
synth-pop,76
synth-pop,60
synth-pop,64
synth-pop,62
synth-pop,63
synth-pop,72
synth-pop,70
synth-pop,72
synth-pop,68
synth-pop,79
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,2
synth-pop,0
synth-pop,1
synth-pop,0
synth-pop,1
synth-pop,0
synth-pop,1
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,73
synth-pop,64
synth-pop,69
synth-pop,55
synth-pop,60
synth-pop,70
synth-pop,66
synth-pop,54
synth-pop,65
synth-pop,59
synth-pop,72
synth-pop,68
synth-pop,71
synth-pop,72
synth-pop,64
synth-pop,60
synth-pop,67
synth-pop,69
synth-pop,59
synth-pop,74
synth-pop,68
synth-pop,76
synth-pop,64
synth-pop,73
synth-pop,50
synth-pop,1
synth-pop,70
synth-pop,75
synth-pop,74
synth-pop,0
synth-pop,0
synth-pop,43
synth-pop,1
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,1
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,1
synth-pop,0
synth-pop,44
synth-pop,71
synth-pop,62
synth-pop,56
synth-pop,48
synth-pop,26
synth-pop,54
synth-pop,60
synth-pop,62
synth-pop,44
synth-pop,66
synth-pop,63
synth-pop,27
synth-pop,64
synth-pop,72
synth-pop,53
synth-pop,63
synth-pop,49
synth-pop,53
synth-pop,69
synth-pop,46
synth-pop,60
synth-pop,59
synth-pop,66
synth-pop,63
synth-pop,71
synth-pop,41
synth-pop,0
synth-pop,71
synth-pop,39
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,1
synth-pop,0
synth-pop,38
synth-pop,0
synth-pop,41
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,62
synth-pop,63
synth-pop,63
synth-pop,59
synth-pop,55
synth-pop,52
synth-pop,48
synth-pop,51
synth-pop,61
synth-pop,58
synth-pop,56
synth-pop,69
synth-pop,62
synth-pop,62
synth-pop,69
synth-pop,63
synth-pop,54
synth-pop,64
synth-pop,65
synth-pop,54
synth-pop,44
synth-pop,48
synth-pop,72
synth-pop,71
synth-pop,65
synth-pop,49
synth-pop,44
synth-pop,67
synth-pop,57
synth-pop,68
synth-pop,65
synth-pop,65
synth-pop,49
synth-pop,59
synth-pop,63
synth-pop,60
synth-pop,68
synth-pop,73
synth-pop,69
synth-pop,35
synth-pop,34
synth-pop,56
synth-pop,56
synth-pop,65
synth-pop,64
synth-pop,38
synth-pop,35
synth-pop,35
synth-pop,0
synth-pop,1
synth-pop,56
synth-pop,43
synth-pop,64
synth-pop,52
synth-pop,14
synth-pop,45
synth-pop,63
synth-pop,53
synth-pop,65
synth-pop,43
synth-pop,22
synth-pop,39
synth-pop,17
synth-pop,13
synth-pop,64
synth-pop,11
synth-pop,32
synth-pop,10
synth-pop,11
synth-pop,14
synth-pop,10
synth-pop,56
synth-pop,11
synth-pop,64
synth-pop,10
synth-pop,12
synth-pop,62
synth-pop,38
synth-pop,51
synth-pop,34
synth-pop,32
synth-pop,32
synth-pop,34
synth-pop,68
synth-pop,61
synth-pop,64
synth-pop,34
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,50
synth-pop,50
synth-pop,48
synth-pop,55
synth-pop,54
synth-pop,44
synth-pop,46
synth-pop,53
synth-pop,39
synth-pop,50
synth-pop,48
synth-pop,65
synth-pop,55
synth-pop,44
synth-pop,50
synth-pop,22
synth-pop,52
synth-pop,62
synth-pop,55
synth-pop,45
synth-pop,66
synth-pop,70
synth-pop,38
synth-pop,57
synth-pop,48
synth-pop,46
synth-pop,46
synth-pop,63
synth-pop,56
synth-pop,64
synth-pop,53
synth-pop,59
synth-pop,66
synth-pop,63
synth-pop,68
synth-pop,32
synth-pop,69
synth-pop,59
synth-pop,31
synth-pop,32
synth-pop,66
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,64
synth-pop,68
synth-pop,0
synth-pop,0
synth-pop,0
synth-pop,49
synth-pop,21
synth-pop,53
synth-pop,48
synth-pop,47
synth-pop,51
synth-pop,18
synth-pop,41
synth-pop,18
synth-pop,47
synth-pop,60
synth-pop,55
synth-pop,52
synth-pop,64
synth-pop,44
synth-pop,64
synth-pop,19
synth-pop,60
synth-pop,50
synth-pop,64
synth-pop,20
synth-pop,50
synth-pop,58
synth-pop,49
synth-pop,57
synth-pop,52
synth-pop,52
synth-pop,68
synth-pop,66
synth-pop,64
synth-pop,66
synth-pop,59
synth-pop,65
synth-pop,31
synth-pop,64
synth-pop,30
synth-pop,61
synth-pop,30
synth-pop,29
synth-pop,65
synth-pop,31
synth-pop,30
synth-pop,62
synth-pop,31
synth-pop,29
synth-pop,30
synth-pop,29
synth-pop,30
synth-pop,32
synth-pop,30
synth-pop,45
synth-pop,40
synth-pop,55
synth-pop,56
synth-pop,50
synth-pop,35
synth-pop,38
synth-pop,50
synth-pop,59
synth-pop,46
synth-pop,53
synth-pop,57
synth-pop,65
synth-pop,28
synth-pop,52
synth-pop,51
synth-pop,62
synth-pop,28
synth-pop,52
synth-pop,44
synth-pop,56
synth-pop,42
synth-pop,29
synth-pop,4
synth-pop,63
synth-pop,56
synth-pop,44
synth-pop,0
synth-pop,29
synth-pop,29
synth-pop,29
synth-pop,31
synth-pop,62
synth-pop,29
synth-pop,65
synth-pop,30
synth-pop,29
synth-pop,27
synth-pop,1
synth-pop,47
synth-pop,29
synth-pop,28
synth-pop,29
synth-pop,29
synth-pop,29
synth-pop,29
synth-pop,29
synth-pop,31
synth-pop,30
synth-pop,29
synth-pop,55
synth-pop,51
synth-pop,49
synth-pop,45
synth-pop,50
synth-pop,37
synth-pop,40
synth-pop,54
synth-pop,48
synth-pop,40
synth-pop,45
synth-pop,36
synth-pop,54
synth-pop,41
synth-pop,67
synth-pop,63
synth-pop,56
synth-pop,58
synth-pop,53
synth-pop,57
synth-pop,64
synth-pop,26
synth-pop,39
synth-pop,51
synth-pop,63
synth-pop,28
synth-pop,27
synth-pop,56
synth-pop,63
synth-pop,27
synth-pop,54
synth-pop,30
synth-pop,28
synth-pop,27
synth-pop,59
synth-pop,26
synth-pop,29
synth-pop,28
synth-pop,63
synth-pop,29
synth-pop,29
synth-pop,28
synth-pop,27
synth-pop,28
synth-pop,28
synth-pop,29
synth-pop,27
synth-pop,27
synth-pop,61
synth-pop,27
synth-pop,49
synth-pop,48
synth-pop,37
synth-pop,62
synth-pop,44
synth-pop,15
synth-pop,42
synth-pop,47
synth-pop,44
synth-pop,14
synth-pop,25
synth-pop,66
synth-pop,57
synth-pop,49
synth-pop,58
synth-pop,61
synth-pop,63
synth-pop,26
synth-pop,26
synth-pop,27
synth-pop,29
synth-pop,64
synth-pop,26
synth-pop,26
synth-pop,26
synth-pop,27
synth-pop,58
synth-pop,26
synth-pop,26
synth-pop,27
synth-pop,57
synth-pop,28
synth-pop,28
synth-pop,26
synth-pop,26
synth-pop,26
synth-pop,28
synth-pop,27
synth-pop,26
synth-pop,26
synth-pop,26
synth-pop,26
synth-pop,27
synth-pop,28
synth-pop,26
synth-pop,27
synth-pop,27
synth-pop,26
synth-pop,28
synth-pop,27
synth-pop,45
synth-pop,47
synth-pop,47
synth-pop,45
synth-pop,59
synth-pop,59
synth-pop,42
synth-pop,57
synth-pop,37
synth-pop,45
synth-pop,26
synth-pop,46
synth-pop,42
synth-pop,39
synth-pop,63
synth-pop,49
synth-pop,49
synth-pop,60
synth-pop,49
synth-pop,60
synth-pop,26
synth-pop,26
synth-pop,48
synth-pop,58
synth-pop,27
synth-pop,58
synth-pop,64
synth-pop,27
synth-pop,25
synth-pop,27
synth-pop,26
synth-pop,26
synth-pop,26
synth-pop,25
synth-pop,25
synth-pop,26
synth-pop,27
synth-pop,26
synth-pop,27
synth-pop,26
synth-pop,63
synth-pop,57
synth-pop,26
synth-pop,26
synth-pop,26
synth-pop,25
synth-pop,25
synth-pop,26
synth-pop,25
synth-pop,25
synth-pop,52
synth-pop,55
synth-pop,49
synth-pop,54
synth-pop,60
synth-pop,41
synth-pop,47
synth-pop,43
synth-pop,53
synth-pop,51
synth-pop,56
synth-pop,54
synth-pop,62
synth-pop,45
synth-pop,59
synth-pop,46
synth-pop,14
synth-pop,52
synth-pop,25
synth-pop,56
synth-pop,59
synth-pop,53
synth-pop,40
synth-pop,36
synth-pop,51
synth-pop,59
synth-pop,25
synth-pop,25
synth-pop,25
synth-pop,49
synth-pop,26
synth-pop,26
synth-pop,25
synth-pop,25
synth-pop,64
synth-pop,59
synth-pop,54
synth-pop,27
synth-pop,56
synth-pop,26
synth-pop,26
synth-pop,26
synth-pop,25
synth-pop,25
synth-pop,62
synth-pop,26
synth-pop,26
synth-pop,25
synth-pop,26
synth-pop,25
synth-pop,52
synth-pop,50
synth-pop,61
synth-pop,47
synth-pop,42
synth-pop,38
synth-pop,38
synth-pop,48
synth-pop,45
synth-pop,53
synth-pop,45
synth-pop,43
synth-pop,51
synth-pop,46
synth-pop,44
synth-pop,41
synth-pop,55
synth-pop,50
synth-pop,56
synth-pop,27
synth-pop,52
synth-pop,40
synth-pop,39
synth-pop,48
synth-pop,60
synth-pop,47
synth-pop,43
synth-pop,60
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,25
synth-pop,53
synth-pop,25
synth-pop,25
synth-pop,46
synth-pop,24
synth-pop,25
synth-pop,25
synth-pop,24
synth-pop,25
synth-pop,25
synth-pop,24
synth-pop,24
synth-pop,25
synth-pop,25
synth-pop,25
synth-pop,25
synth-pop,26
synth-pop,25
synth-pop,46
synth-pop,41
synth-pop,38
synth-pop,34
synth-pop,22
synth-pop,52
synth-pop,27
synth-pop,39
synth-pop,53
synth-pop,45
synth-pop,25
synth-pop,41
synth-pop,51
synth-pop,47
synth-pop,57
synth-pop,23
synth-pop,25
synth-pop,24
synth-pop,57
synth-pop,59
synth-pop,25
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,50
synth-pop,25
synth-pop,58
synth-pop,24
synth-pop,64
synth-pop,25
synth-pop,24
synth-pop,26
synth-pop,25
synth-pop,25
synth-pop,52
synth-pop,24
synth-pop,26
synth-pop,26
synth-pop,24
synth-pop,24
synth-pop,25
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,60
synth-pop,25
synth-pop,26
synth-pop,24
synth-pop,25
synth-pop,25
synth-pop,50
synth-pop,28
synth-pop,47
synth-pop,43
synth-pop,39
synth-pop,38
synth-pop,39
synth-pop,50
synth-pop,46
synth-pop,49
synth-pop,23
synth-pop,44
synth-pop,24
synth-pop,62
synth-pop,59
synth-pop,41
synth-pop,54
synth-pop,51
synth-pop,47
synth-pop,59
synth-pop,63
synth-pop,23
synth-pop,49
synth-pop,23
synth-pop,58
synth-pop,23
synth-pop,54
synth-pop,23
synth-pop,24
synth-pop,23
synth-pop,24
synth-pop,24
synth-pop,26
synth-pop,25
synth-pop,24
synth-pop,61
synth-pop,25
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,26
synth-pop,24
synth-pop,59
synth-pop,23
synth-pop,25
synth-pop,24
synth-pop,25
synth-pop,24
synth-pop,24
synth-pop,46
synth-pop,33
synth-pop,12
synth-pop,40
synth-pop,23
synth-pop,44
synth-pop,19
synth-pop,31
synth-pop,52
synth-pop,50
synth-pop,37
synth-pop,49
synth-pop,55
synth-pop,23
synth-pop,50
synth-pop,63
synth-pop,23
synth-pop,25
synth-pop,61
synth-pop,24
synth-pop,23
synth-pop,23
synth-pop,23
synth-pop,23
synth-pop,23
synth-pop,25
synth-pop,25
synth-pop,24
synth-pop,23
synth-pop,25
synth-pop,23
synth-pop,23
synth-pop,23
synth-pop,24
synth-pop,23
synth-pop,24
synth-pop,23
synth-pop,25
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,23
synth-pop,24
synth-pop,23
synth-pop,24
synth-pop,23
synth-pop,43
synth-pop,29
synth-pop,38
synth-pop,44
synth-pop,40
synth-pop,44
synth-pop,47
synth-pop,41
synth-pop,22
synth-pop,47
synth-pop,55
synth-pop,46
synth-pop,57
synth-pop,12
synth-pop,50
synth-pop,41
synth-pop,24
synth-pop,44
synth-pop,12
synth-pop,23
synth-pop,23
synth-pop,24
synth-pop,51
synth-pop,47
synth-pop,23
synth-pop,22
synth-pop,51
synth-pop,24
synth-pop,23
synth-pop,57
synth-pop,23
synth-pop,24
synth-pop,24
synth-pop,22
synth-pop,24
synth-pop,23
synth-pop,24
synth-pop,24
synth-pop,23
synth-pop,23
synth-pop,23
synth-pop,22
synth-pop,23
synth-pop,23
synth-pop,24
synth-pop,24
synth-pop,24
synth-pop,23
synth-pop,24
synth-pop,24
synth-pop,40
synth-pop,12
synth-pop,44
synth-pop,12
synth-pop,11
synth-pop,42
synth-pop,15
synth-pop,61
synth-pop,41
synth-pop,43
synth-pop,52
synth-pop,56
synth-pop,34
synth-pop,45
synth-pop,49
synth-pop,24
synth-pop,37
synth-pop,22
synth-pop,47
synth-pop,58
synth-pop,23
synth-pop,23
synth-pop,22
synth-pop,23
synth-pop,22
synth-pop,22
synth-pop,24
synth-pop,24
synth-pop,23
synth-pop,24
synth-pop,23
synth-pop,24
synth-pop,23
synth-pop,23
synth-pop,23
synth-pop,23
synth-pop,23
synth-pop,22
synth-pop,23
synth-pop,23
synth-pop,22
synth-pop,23
synth-pop,55
synth-pop,23
synth-pop,23
synth-pop,23
synth-pop,22
synth-pop,23
synth-pop,22
synth-pop,23
synth-pop,41
synth-pop,46
synth-pop,44
synth-pop,11
synth-pop,39
synth-pop,39
synth-pop,40
synth-pop,49
synth-pop,40
synth-pop,44
synth-pop,50
synth-pop,49
synth-pop,59
synth-pop,57
synth-pop,51
synth-pop,21
synth-pop,21
synth-pop,64
synth-pop,23
synth-pop,23
synth-pop,22
synth-pop,22
synth-pop,57
synth-pop,22
synth-pop,22
synth-pop,22
synth-pop,22
synth-pop,22
synth-pop,58
synth-pop,23
synth-pop,23
synth-pop,24
synth-pop,24
synth-pop,23
synth-pop,23
synth-pop,22
synth-pop,23
synth-pop,22
synth-pop,22
synth-pop,23
synth-pop,23
synth-pop,24
synth-pop,23
synth-pop,23
synth-pop,22
synth-pop,23
synth-pop,25
synth-pop,23
synth-pop,23
synth-pop,23
tango,32
tango,28
tango,37
tango,31
tango,28
tango,30
tango,33
tango,31
tango,29
tango,32
tango,36
tango,31
tango,31
tango,28
tango,31
tango,29
tango,28
tango,33
tango,30
tango,31
tango,34
tango,32
tango,31
tango,28
tango,29
tango,30
tango,33
tango,30
tango,28
tango,31
tango,33
tango,28
tango,0
tango,38
tango,31
tango,31
tango,1
tango,28
tango,0
tango,30
tango,33
tango,31
tango,31
tango,29
tango,36
tango,28
tango,32
tango,29
tango,37
tango,29
tango,27
tango,28
tango,27
tango,26
tango,27
tango,28
tango,28
tango,26
tango,25
tango,27
tango,27
tango,28
tango,25
tango,27
tango,27
tango,28
tango,28
tango,26
tango,28
tango,26
tango,26
tango,28
tango,28
tango,26
tango,26
tango,26
tango,25
tango,26
tango,26
tango,26
tango,25
tango,27
tango,27
tango,26
tango,29
tango,29
tango,27
tango,0
tango,29
tango,27
tango,26
tango,27
tango,0
tango,25
tango,26
tango,27
tango,27
tango,26
tango,27
tango,26
tango,46
tango,24
tango,24
tango,23
tango,24
tango,24
tango,26
tango,26
tango,25
tango,26
tango,25
tango,25
tango,25
tango,25
tango,25
tango,25
tango,24
tango,25
tango,23
tango,26
tango,24
tango,25
tango,25
tango,24
tango,24
tango,25
tango,24
tango,25
tango,24
tango,24
tango,25
tango,0
tango,25
tango,0
tango,0
tango,0
tango,27
tango,24
tango,26
tango,25
tango,25
tango,25
tango,24
tango,26
tango,26
tango,24
tango,25
tango,24
tango,25
tango,24
tango,24
tango,23
tango,24
tango,24
tango,24
tango,24
tango,23
tango,24
tango,23
tango,23
tango,23
tango,25
tango,23
tango,23
tango,24
tango,25
tango,27
tango,24
tango,23
tango,23
tango,24
tango,24
tango,23
tango,23
tango,24
tango,25
tango,24
tango,23
tango,24
tango,24
tango,24
tango,24
tango,25
tango,23
tango,23
tango,23
tango,24
tango,23
tango,23
tango,23
tango,24
tango,23
tango,23
tango,23
tango,23
tango,23
tango,23
tango,23
tango,23
tango,23
tango,23
tango,22
tango,22
tango,22
tango,22
tango,23
tango,22
tango,21
tango,22
tango,22
tango,23
tango,22
tango,22
tango,22
tango,24
tango,23
tango,22
tango,23
tango,22
tango,22
tango,23
tango,22
tango,23
tango,23
tango,24
tango,22
tango,22
tango,22
tango,22
tango,22
tango,22
tango,23
tango,22
tango,23
tango,22
tango,21
tango,23
tango,23
tango,25
tango,23
tango,24
tango,22
tango,22
tango,22
tango,22
tango,22
tango,22
tango,22
tango,0
tango,22
tango,22
tango,22
tango,22
tango,21
tango,22
tango,22
tango,22
tango,22
tango,21
tango,22
tango,22
tango,21
tango,21
tango,22
tango,21
tango,21
tango,21
tango,24
tango,22
tango,21
tango,21
tango,21
tango,21
tango,22
tango,21
tango,21
tango,22
tango,22
tango,22
tango,21
tango,21
tango,22
tango,21
tango,21
tango,22
tango,21
tango,22
tango,22
tango,21
tango,21
tango,21
tango,21
tango,21
tango,21
tango,21
tango,21
tango,22
tango,21
tango,21
tango,22
tango,21
tango,21
tango,21
tango,21
tango,21
tango,21
tango,21
tango,21
tango,22
tango,21
tango,21
tango,21
tango,21
tango,22
tango,21
tango,22
tango,20
tango,21
tango,22
tango,21
tango,22
tango,22
tango,21
tango,21
tango,21
tango,20
tango,21
tango,21
tango,21
tango,22
tango,21
tango,21
tango,20
tango,21
tango,21
tango,22
tango,22
tango,22
tango,22
tango,20
tango,22
tango,21
tango,22
tango,20
tango,20
tango,22
tango,21
tango,21
tango,21
tango,21
tango,21
tango,20
tango,21
tango,21
tango,20
tango,20
tango,20
tango,20
tango,21
tango,20
tango,20
tango,20
tango,21
tango,20
tango,21
tango,20
tango,21
tango,21
tango,22
tango,20
tango,21
tango,21
tango,20
tango,20
tango,20
tango,21
tango,20
tango,20
tango,20
tango,21
tango,20
tango,20
tango,21
tango,20
tango,20
tango,21
tango,21
tango,20
tango,21
tango,20
tango,20
tango,21
tango,20
tango,21
tango,20
tango,20
tango,20
tango,20
tango,20
tango,20
tango,19
tango,19
tango,20
tango,20
tango,21
tango,20
tango,19
tango,20
tango,21
tango,20
tango,20
tango,20
tango,19
tango,20
tango,20
tango,20
tango,21
tango,20
tango,20
tango,20
tango,20
tango,20
tango,21
tango,20
tango,19
tango,20
tango,20
tango,20
tango,20
tango,20
tango,19
tango,20
tango,20
tango,19
tango,20
tango,19
tango,20
tango,21
tango,21
tango,20
tango,20
tango,20
tango,20
tango,19
tango,19
tango,21
tango,20
tango,19
tango,20
tango,19
tango,20
tango,20
tango,20
tango,18
tango,19
tango,20
tango,20
tango,19
tango,20
tango,20
tango,20
tango,19
tango,19
tango,21
tango,20
tango,20
tango,20
tango,19
tango,19
tango,0
tango,19
tango,21
tango,20
tango,19
tango,19
tango,20
tango,19
tango,20
tango,19
tango,19
tango,19
tango,19
tango,20
tango,20
tango,19
tango,19
tango,19
tango,19
tango,19
tango,19
tango,19
tango,20
tango,19
tango,19
tango,19
tango,19
tango,20
tango,20
tango,20
tango,19
tango,19
tango,18
tango,21
tango,19
tango,19
tango,18
tango,18
tango,19
tango,19
tango,19
tango,19
tango,19
tango,18
tango,19
tango,19
tango,19
tango,19
tango,18
tango,19
tango,18
tango,18
tango,18
tango,18
tango,19
tango,0
tango,20
tango,18
tango,19
tango,18
tango,19
tango,19
tango,19
tango,19
tango,18
tango,19
tango,18
tango,19
tango,19
tango,19
tango,19
tango,19
tango,18
tango,18
tango,19
tango,18
tango,18
tango,19
tango,18
tango,18
tango,18
tango,18
tango,19
tango,21
tango,18
tango,19
tango,18
tango,19
tango,18
tango,18
tango,18
tango,18
tango,17
tango,19
tango,18
tango,19
tango,18
tango,18
tango,18
tango,19
tango,18
tango,20
tango,19
tango,18
tango,19
tango,18
tango,19
tango,18
tango,18
tango,18
tango,18
tango,19
tango,18
tango,20
tango,19
tango,18
tango,19
tango,19
tango,19
tango,18
tango,19
tango,19
tango,18
tango,19
tango,19
tango,18
tango,18
tango,18
tango,19
tango,19
tango,18
tango,18
tango,18
tango,18
tango,18
tango,18
tango,18
tango,18
tango,19
tango,19
tango,18
tango,18
tango,18
tango,18
tango,18
tango,18
tango,18
tango,19
tango,19
tango,18
tango,18
tango,18
tango,18
tango,18
tango,18
tango,17
tango,19
tango,18
tango,18
tango,19
tango,18
tango,17
tango,18
tango,18
tango,18
tango,19
tango,18
tango,17
tango,18
tango,19
tango,18
tango,19
tango,18
tango,18
tango,19
tango,19
tango,18
tango,18
tango,18
tango,18
tango,19
tango,44
tango,18
tango,17
tango,18
tango,17
tango,18
tango,18
tango,18
tango,17
tango,17
tango,18
tango,17
tango,18
tango,18
tango,18
tango,18
tango,18
tango,17
tango,17
tango,18
tango,17
tango,18
tango,17
tango,18
tango,17
tango,18
tango,19
tango,17
tango,17
tango,17
tango,18
tango,18
tango,18
tango,18
tango,18
tango,18
tango,17
tango,17
tango,18
tango,17
tango,19
tango,18
tango,17
tango,17
tango,17
tango,17
tango,17
tango,18
tango,19
tango,18
tango,31
tango,17
tango,17
tango,17
tango,17
tango,18
tango,18
tango,17
tango,17
tango,16
tango,17
tango,17
tango,16
tango,18
tango,18
tango,17
tango,0
tango,18
tango,17
tango,17
tango,0
tango,17
tango,18
tango,17
tango,18
tango,17
tango,17
tango,18
tango,16
tango,18
tango,17
tango,19
tango,17
tango,16
tango,18
tango,17
tango,17
tango,17
tango,17
tango,17
tango,17
tango,17
tango,18
tango,17
tango,18
tango,17
tango,18
tango,17
tango,17
tango,17
tango,38
tango,17
tango,16
tango,16
tango,16
tango,17
tango,18
tango,16
tango,16
tango,18
tango,17
tango,17
tango,17
tango,17
tango,17
tango,17
tango,17
tango,17
tango,16
tango,16
tango,16
tango,17
tango,16
tango,17
tango,17
tango,17
tango,16
tango,16
tango,17
tango,17
tango,16
tango,17
tango,17
tango,17
tango,16
tango,18
tango,18
tango,16
tango,17
tango,17
tango,17
tango,17
tango,17
tango,17
tango,16
tango,17
tango,16
tango,17
tango,16
tango,16
tango,17
tango,17
tango,16
tango,17
tango,16
tango,17
tango,17
tango,17
tango,18
tango,17
tango,17
tango,16
tango,17
tango,16
tango,17
tango,17
tango,17
tango,16
tango,17
tango,17
tango,17
tango,17
tango,16
tango,17
tango,18
tango,17
tango,16
tango,16
tango,17
tango,16
tango,16
tango,17
tango,18
tango,17
tango,17
tango,16
tango,16
tango,17
tango,17
tango,17
tango,17
tango,17
tango,17
tango,17
tango,16
tango,17
tango,17
tango,17
tango,17
tango,17
tango,16
tango,17
tango,17
tango,17
tango,16
tango,16
tango,16
tango,16
tango,15
tango,16
tango,0
tango,17
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,17
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,19
tango,16
tango,15
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,15
tango,16
tango,16
tango,16
tango,15
tango,16
tango,15
tango,16
tango,15
tango,16
tango,34
tango,16
tango,16
tango,16
tango,16
tango,15
tango,16
tango,15
tango,16
tango,15
tango,16
tango,15
tango,15
tango,16
tango,16
tango,15
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,18
tango,16
tango,15
tango,17
tango,16
tango,16
tango,15
tango,18
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,15
tango,15
tango,16
tango,15
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,15
tango,15
tango,15
tango,15
tango,16
tango,16
tango,15
tango,17
tango,16
tango,16
tango,16
tango,15
tango,16
tango,15
tango,16
tango,16
tango,16
tango,16
tango,16
tango,15
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,16
tango,18
tango,16
tango,15
tango,17
tango,16
tango,16
tango,16
tango,17
tango,14
tango,16
tango,16
tango,15
tango,16
tango,16
tango,16
tango,17
tango,16
techno,85
techno,72
techno,70
techno,76
techno,68
techno,59
techno,75
techno,80
techno,57
techno,57
techno,56
techno,78
techno,75
techno,66
techno,70
techno,69
techno,51
techno,66
techno,65
techno,59
techno,65
techno,79
techno,0
techno,69
techno,71
techno,52
techno,62
techno,0
techno,63
techno,72
techno,0
techno,63
techno,45
techno,1
techno,0
techno,0
techno,0
techno,0
techno,0
techno,0
techno,1
techno,0
techno,0
techno,1
techno,39
techno,0
techno,60
techno,0
techno,2
techno,42
techno,59
techno,68
techno,47
techno,28
techno,58
techno,58
techno,53
techno,59
techno,56
techno,60
techno,62
techno,52
techno,63
techno,55
techno,61
techno,61
techno,67
techno,51
techno,42
techno,39
techno,48
techno,61
techno,44
techno,45
techno,53
techno,68
techno,50
techno,43
techno,55
techno,59
techno,59
techno,62
techno,57
techno,42
techno,2
techno,59
techno,51
techno,41
techno,0
techno,0
techno,0
techno,0
techno,0
techno,1
techno,0
techno,0
techno,0
techno,0
techno,0
techno,0
techno,58
techno,50
techno,60
techno,52
techno,57
techno,26
techno,45
techno,51
techno,50
techno,56
techno,51
techno,53
techno,64
techno,30
techno,57
techno,45
techno,55
techno,27
techno,40
techno,45
techno,61
techno,51
techno,41
techno,56
techno,65
techno,46
techno,63
techno,56
techno,63
techno,44
techno,68
techno,58
techno,55
techno,48
techno,54
techno,45
techno,38
techno,54
techno,0
techno,2
techno,2
techno,0
techno,37
techno,0
techno,0
techno,0
techno,1
techno,0
techno,0
techno,0
techno,49
techno,22
techno,44
techno,54
techno,52
techno,53
techno,39
techno,47
techno,46
techno,52
techno,51
techno,38
techno,48
techno,51
techno,43
techno,49
techno,22
techno,23
techno,59
techno,50
techno,53
techno,55
techno,45
techno,45
techno,40
techno,56
techno,58
techno,52
techno,1
techno,53
techno,50
techno,67
techno,51
techno,62
techno,47
techno,66
techno,60
techno,68
techno,29
techno,0
techno,1
techno,34
techno,0
techno,0
techno,0
techno,2
techno,36
techno,0
techno,0
techno,59
techno,53
techno,56
techno,49
techno,60
techno,63
techno,20
techno,42
techno,57
techno,46
techno,29
techno,49
techno,45
techno,52
techno,37
techno,22
techno,53
techno,46
techno,42
techno,48
techno,18
techno,64
techno,45
techno,48
techno,55
techno,10
techno,50
techno,53
techno,50
techno,51
techno,51
